name	acquisition.price_amount	image.available_sizes[1]	image.available_sizes[1][1]	_id
"Vobile"		 [ [ 250, 68 ], "assets/images/resized/0003/9565/39565v3-max-250x250.png" ]	 "assets/images/resized/0003/9565/39565v3-max-250x250.png" 	{ "$oid" : "52cdef7c4bab8bd6752980d6" }
"Vivox"		 [ [ 250, 41 ], "assets/images/resized/0002/0698/20698v5-max-250x250.png" ]	 "assets/images/resized/0002/0698/20698v5-max-250x250.png" 	{ "$oid" : "52cdef7c4bab8bd6752980d7" }
"Wellocities"		 [ [ 250, 111 ], "assets/images/resized/0002/0694/20694v1-max-250x250.jpg" ]	 "assets/images/resized/0002/0694/20694v1-max-250x250.jpg" 	{ "$oid" : "52cdef7c4bab8bd6752980d8" }
"Verimatrix"		 [ [ 197, 74 ], "assets/images/resized/0002/2627/22627v1-max-250x250.png" ]	 "assets/images/resized/0002/2627/22627v1-max-250x250.png" 	{ "$oid" : "52cdef7c4bab8bd6752980d9" }
"Jackson Fish Market"		 [ [ 250, 80 ], "assets/images/resized/0001/1046/11046v4-max-250x250.png" ]	 "assets/images/resized/0001/1046/11046v4-max-250x250.png" 	{ "$oid" : "52cdef7c4bab8bd6752980da" }
"Billeo"		 [ [ 200, 65 ], "assets/images/resized/0000/2056/2056v1-max-250x250.png" ]	 "assets/images/resized/0000/2056/2056v1-max-250x250.png" 	{ "$oid" : "52cdef7c4bab8bd6752980db" }
"HowStuffWorks"	250000000	 [ [ 250, 34 ], "assets/images/resized/0000/2059/2059v3-max-250x250.jpg" ]	 "assets/images/resized/0000/2059/2059v3-max-250x250.jpg" 	{ "$oid" : "52cdef7c4bab8bd6752980dc" }
"Traffix"	107700000	 [ [ 195, 48 ], "assets/images/resized/0000/2065/2065v1-max-250x250.png" ]	 "assets/images/resized/0000/2065/2065v1-max-250x250.png" 	{ "$oid" : "52cdef7c4bab8bd6752980dd" }
"SuperMedia"		 [ [ 173, 55 ], "assets/images/resized/0000/2080/2080v2-max-250x250.png" ]	 "assets/images/resized/0000/2080/2080v2-max-250x250.png" 	{ "$oid" : "52cdef7c4bab8bd6752980de" }
"Blucora"		 [ [ 162, 49 ], "assets/images/resized/0030/0569/300569v1-max-250x250.png" ]	 "assets/images/resized/0030/0569/300569v1-max-250x250.png" 	{ "$oid" : "52cdef7c4bab8bd6752980df" }
"RealAge"	100000000	 [ [ 129, 56 ], "assets/images/resized/0000/2086/2086v1-max-250x250.png" ]	 "assets/images/resized/0000/2086/2086v1-max-250x250.png" 	{ "$oid" : "52cdef7c4bab8bd6752980e0" }
"HOVRS"		 [ [ 172, 30 ], "assets/images/resized/0000/2089/2089v1-max-250x250.png" ]	 "assets/images/resized/0000/2089/2089v1-max-250x250.png" 	{ "$oid" : "52cdef7c4bab8bd6752980e1" }
"RealSelf"		 [ [ 189, 50 ], "assets/images/resized/0000/2098/2098v4-max-250x250.png" ]	 "assets/images/resized/0000/2098/2098v4-max-250x250.png" 	{ "$oid" : "52cdef7c4bab8bd6752980e2" }
"ZeniMax"		 [ [ 164, 48 ], "assets/images/resized/0000/2101/2101v1-max-250x250.png" ]	 "assets/images/resized/0000/2101/2101v1-max-250x250.png" 	{ "$oid" : "52cdef7c4bab8bd6752980e3" }
"GeoSentric"		 [ [ 250, 80 ], "assets/images/resized/0002/0654/20654v1-max-250x250.png" ]	 "assets/images/resized/0002/0654/20654v1-max-250x250.png" 	{ "$oid" : "52cdef7c4bab8bd6752980e4" }
"littleye"		 [ [ 210, 112 ], "assets/images/resized/0002/1865/21865v1-max-250x250.png" ]	 "assets/images/resized/0002/1865/21865v1-max-250x250.png" 	{ "$oid" : "52cdef7c4bab8bd6752980e5" }
"ThriveSmart"		 [ [ 250, 57 ], "assets/images/resized/0000/2110/2110v1-max-250x250.png" ]	 "assets/images/resized/0000/2110/2110v1-max-250x250.png" 	{ "$oid" : "52cdef7c4bab8bd6752980e6" }
"doof"		 [ [ 200, 96 ], "assets/images/resized/0000/2116/2116v1-max-250x250.png" ]	 "assets/images/resized/0000/2116/2116v1-max-250x250.png" 	{ "$oid" : "52cdef7c4bab8bd6752980e7" }
"RescueTime"		 [ [ 213, 60 ], "assets/images/resized/0000/2119/2119v4-max-250x250.png" ]	 "assets/images/resized/0000/2119/2119v4-max-250x250.png" 	{ "$oid" : "52cdef7c4bab8bd6752980e8" }
"Techlightenment"	null	 [ [ 182, 25 ], "assets/images/resized/0000/2125/2125v1-max-250x250.png" ]	 "assets/images/resized/0000/2125/2125v1-max-250x250.png" 	{ "$oid" : "52cdef7c4bab8bd6752980e9" }
"Taboola"		 [ [ 250, 90 ], "assets/images/resized/0000/2131/2131v4-max-250x250.png" ]	 "assets/images/resized/0000/2131/2131v4-max-250x250.png" 	{ "$oid" : "52cdef7c4bab8bd6752980ea" }
"eSnips"	null	 [ [ 157, 47 ], "assets/images/resized/0000/2140/2140v4-max-250x250.png" ]	 "assets/images/resized/0000/2140/2140v4-max-250x250.png" 	{ "$oid" : "52cdef7c4bab8bd6752980eb" }
"FamilyOven"		 [ [ 189, 58 ], "assets/images/resized/0000/2146/2146v1-max-250x250.png" ]	 "assets/images/resized/0000/2146/2146v1-max-250x250.png" 	{ "$oid" : "52cdef7c4bab8bd6752980ec" }
"Bloglines"	null	 [ [ 206, 60 ], "assets/images/resized/0000/2734/2734v8-max-250x250.png" ]	 "assets/images/resized/0000/2734/2734v8-max-250x250.png" 	{ "$oid" : "52cdef7c4bab8bd6752980ed" }
"NebuAd"				{ "$oid" : "52cdef7c4bab8bd6752980ee" }
"Blowtorch"		 [ [ 200, 45 ], "assets/images/resized/0000/2167/2167v1-max-250x250.png" ]	 "assets/images/resized/0000/2167/2167v1-max-250x250.png" 	{ "$oid" : "52cdef7c4bab8bd6752980ef" }
"Sneakerplay"	null	 [ [ 167, 50 ], "assets/images/resized/0000/2170/2170v1-max-250x250.png" ]	 "assets/images/resized/0000/2170/2170v1-max-250x250.png" 	{ "$oid" : "52cdef7c4bab8bd6752980f0" }
"Blyk"		 [ [ 136, 84 ], "assets/images/resized/0000/2182/2182v5-max-250x250.jpg" ]	 "assets/images/resized/0000/2182/2182v5-max-250x250.jpg" 	{ "$oid" : "52cdef7c4bab8bd6752980f1" }
"OurStage"		 [ [ 153, 100 ], "assets/images/resized/0000/2185/2185v1-max-250x250.png" ]	 "assets/images/resized/0000/2185/2185v1-max-250x250.png" 	{ "$oid" : "52cdef7c4bab8bd6752980f2" }
"Dabble"		 [ [ 145, 95 ], "assets/images/resized/0000/2188/2188v1-max-250x250.png" ]	 "assets/images/resized/0000/2188/2188v1-max-250x250.png" 	{ "$oid" : "52cdef7c4bab8bd6752980f3" }
"Frappr"	null			{ "$oid" : "52cdef7c4bab8bd6752980f4" }
"GameLayers"		 [ [ 250, 36 ], "assets/images/resized/0001/6093/16093v3-max-250x250.png" ]	 "assets/images/resized/0001/6093/16093v3-max-250x250.png" 	{ "$oid" : "52cdef7c4bab8bd6752980f5" }
"Collective"				{ "$oid" : "52cdef7c4bab8bd6752980f6" }
"Mogreet"	null	 [ [ 250, 92 ], "assets/images/resized/0002/0777/20777v6-max-250x250.jpg" ]	 "assets/images/resized/0002/0777/20777v6-max-250x250.jpg" 	{ "$oid" : "52cdef7c4bab8bd6752980f7" }
"LinkStorm"		 [ [ 250, 60 ], "assets/images/resized/0004/0021/40021v1-max-250x250.png" ]	 "assets/images/resized/0004/0021/40021v1-max-250x250.png" 	{ "$oid" : "52cdef7c4bab8bd6752980f8" }
"Zoji"		 [ [ 100, 61 ], "assets/images/resized/0000/2194/2194v1-max-250x250.png" ]	 "assets/images/resized/0000/2194/2194v1-max-250x250.png" 	{ "$oid" : "52cdef7c4bab8bd6752980f9" }
"Worktopia"		 [ [ 241, 73 ], "assets/images/resized/0002/2946/22946v1-max-250x250.png" ]	 "assets/images/resized/0002/2946/22946v1-max-250x250.png" 	{ "$oid" : "52cdef7c4bab8bd6752980fa" }
"Whyville"		 [ [ 250, 93 ], "assets/images/resized/0003/8073/38073v1-max-250x250.png" ]	 "assets/images/resized/0003/8073/38073v1-max-250x250.png" 	{ "$oid" : "52cdef7c4bab8bd6752980fb" }
"SharedReviews"		 [ [ 250, 94 ], "assets/images/resized/0003/4093/34093v2-max-250x250.jpg" ]	 "assets/images/resized/0003/4093/34093v2-max-250x250.jpg" 	{ "$oid" : "52cdef7c4bab8bd6752980fc" }
"Entrecard"	null	 [ [ 250, 75 ], "assets/images/resized/0000/2200/2200v1-max-250x250.jpg" ]	 "assets/images/resized/0000/2200/2200v1-max-250x250.jpg" 	{ "$oid" : "52cdef7c4bab8bd6752980fd" }
"FindArticles"	20000000	 [ [ 200, 39 ], "assets/images/resized/0000/2203/2203v1-max-250x250.png" ]	 "assets/images/resized/0000/2203/2203v1-max-250x250.png" 	{ "$oid" : "52cdef7c4bab8bd6752980fe" }
"WEbook"		 [ [ 134, 38 ], "assets/images/resized/0001/2244/12244v3-max-250x250.png" ]	 "assets/images/resized/0001/2244/12244v3-max-250x250.png" 	{ "$oid" : "52cdef7c4bab8bd6752980ff" }
"Kaango"		 [ [ 184, 99 ], "assets/images/resized/0001/8438/18438v1-max-250x250.png" ]	 "assets/images/resized/0001/8438/18438v1-max-250x250.png" 	{ "$oid" : "52cdef7c4bab8bd675298100" }
"iStockphoto"	50000000	 [ [ 180, 45 ], "assets/images/resized/0000/2209/2209v1-max-250x250.png" ]	 "assets/images/resized/0000/2209/2209v1-max-250x250.png" 	{ "$oid" : "52cdef7c4bab8bd675298101" }
"Apprema"		 [ [ 250, 70 ], "assets/images/resized/0000/2218/2218v4-max-250x250.jpg" ]	 "assets/images/resized/0000/2218/2218v4-max-250x250.jpg" 	{ "$oid" : "52cdef7c4bab8bd675298102" }
"Verican"		 [ [ 163, 181 ], "assets/images/resized/0002/0697/20697v1-max-250x250.png" ]	 "assets/images/resized/0002/0697/20697v1-max-250x250.png" 	{ "$oid" : "52cdef7c4bab8bd675298103" }
"FiveRuns"	null	 [ [ 234, 81 ], "assets/images/resized/0001/9670/19670v1-max-250x250.png" ]	 "assets/images/resized/0001/9670/19670v1-max-250x250.png" 	{ "$oid" : "52cdef7c4bab8bd675298104" }
"Viddler"		 [ [ 118, 56 ], "assets/images/resized/0000/2224/2224v1-max-250x250.png" ]	 "assets/images/resized/0000/2224/2224v1-max-250x250.png" 	{ "$oid" : "52cdef7c4bab8bd675298105" }
"Ingenio"	null	 [ [ 142, 56 ], "assets/images/resized/0000/2227/2227v1-max-250x250.png" ]	 "assets/images/resized/0000/2227/2227v1-max-250x250.png" 	{ "$oid" : "52cdef7c4bab8bd675298106" }
"beRecruited"	null	 [ [ 250, 35 ], "assets/images/resized/0000/2230/2230v7-max-250x250.png" ]	 "assets/images/resized/0000/2230/2230v7-max-250x250.png" 	{ "$oid" : "52cdef7c4bab8bd675298107" }
"HelpHookup"		 [ [ 132, 50 ], "assets/images/resized/0000/2236/2236v1-max-250x250.png" ]	 "assets/images/resized/0000/2236/2236v1-max-250x250.png" 	{ "$oid" : "52cdef7c4bab8bd675298108" }
"Skribit"		 [ [ 250, 75 ], "assets/images/resized/0000/2239/2239v3-max-250x250.png" ]	 "assets/images/resized/0000/2239/2239v3-max-250x250.png" 	{ "$oid" : "52cdef7c4bab8bd675298109" }
"SnapYap"		 [ [ 170, 70 ], "assets/images/resized/0000/2245/2245v1-max-250x250.png" ]	 "assets/images/resized/0000/2245/2245v1-max-250x250.png" 	{ "$oid" : "52cdef7c4bab8bd67529810a" }
"Phuser"		 [ [ 101, 64 ], "assets/images/resized/0000/2254/2254v1-max-250x250.png" ]	 "assets/images/resized/0000/2254/2254v1-max-250x250.png" 	{ "$oid" : "52cdef7c4bab8bd67529810b" }
"ProductWiki"		 [ [ 184, 26 ], "assets/images/resized/0000/2260/2260v3-max-250x250.png" ]	 "assets/images/resized/0000/2260/2260v3-max-250x250.png" 	{ "$oid" : "52cdef7c4bab8bd67529810c" }
"Hark"		 [ [ 250, 250 ], "assets/images/resized/0011/5030/115030v4-max-250x250.jpg" ]	 "assets/images/resized/0011/5030/115030v4-max-250x250.jpg" 	{ "$oid" : "52cdef7c4bab8bd67529810d" }
"OANDA"		 [ [ 250, 69 ], "assets/images/resized/0002/2843/22843v3-max-250x250.jpg" ]	 "assets/images/resized/0002/2843/22843v3-max-250x250.jpg" 	{ "$oid" : "52cdef7c4bab8bd67529810e" }
"Splunk"		 [ [ 100, 30 ], "assets/images/resized/0002/4353/24353v2-max-250x250.png" ]	 "assets/images/resized/0002/4353/24353v2-max-250x250.png" 	{ "$oid" : "52cdef7c4bab8bd67529810f" }
"LucidEra"		 [ [ 250, 100 ], "assets/images/resized/0003/5758/35758v2-max-250x250.png" ]	 "assets/images/resized/0003/5758/35758v2-max-250x250.png" 	{ "$oid" : "52cdef7c4bab8bd675298110" }
"eTapestry"	25000000	 [ [ 250, 66 ], "assets/images/resized/0006/4890/64890v1-max-250x250.png" ]	 "assets/images/resized/0006/4890/64890v1-max-250x250.png" 	{ "$oid" : "52cdef7c4bab8bd675298111" }
"Shutterfly"		 [ [ 141, 48 ], "assets/images/resized/0000/2266/2266v8-max-250x250.png" ]	 "assets/images/resized/0000/2266/2266v8-max-250x250.png" 	{ "$oid" : "52cdef7c4bab8bd675298112" }
"UpNext"	null	 [ [ 140, 60 ], "assets/images/resized/0000/2269/2269v1-max-250x250.png" ]	 "assets/images/resized/0000/2269/2269v1-max-250x250.png" 	{ "$oid" : "52cdef7c4bab8bd675298113" }
"Localeze"		 [ [ 250, 74 ], "assets/images/resized/0000/2272/2272v7-max-250x250.png" ]	 "assets/images/resized/0000/2272/2272v7-max-250x250.png" 	{ "$oid" : "52cdef7c4bab8bd675298114" }
"Amacai"		 [ [ 140, 45 ], "assets/images/resized/0002/1999/21999v3-max-250x250.jpg" ]	 "assets/images/resized/0002/1999/21999v3-max-250x250.jpg" 	{ "$oid" : "52cdef7c4bab8bd675298115" }
"VisionMedia"		 [ [ 198, 56 ], "assets/images/resized/0000/2275/2275v1-max-250x250.png" ]	 "assets/images/resized/0000/2275/2275v1-max-250x250.png" 	{ "$oid" : "52cdef7c4bab8bd675298116" }
"xkoto"		 [ [ 107, 31 ], "assets/images/resized/0000/2287/2287v3-max-250x250.png" ]	 "assets/images/resized/0000/2287/2287v3-max-250x250.png" 	{ "$oid" : "52cdef7c4bab8bd675298117" }
"TrustedID"	30000000	 [ [ 250, 84 ], "assets/images/resized/0000/2293/2293v1-max-250x250.jpg" ]	 "assets/images/resized/0000/2293/2293v1-max-250x250.jpg" 	{ "$oid" : "52cdef7c4bab8bd675298118" }
"Youku"		 [ [ 131, 44 ], "assets/images/resized/0002/1354/21354v1-max-250x250.png" ]	 "assets/images/resized/0002/1354/21354v1-max-250x250.png" 	{ "$oid" : "52cdef7c4bab8bd675298119" }
"Tinselvision"				{ "$oid" : "52cdef7c4bab8bd67529811a" }
"Phanfare"	2000000	 [ [ 183, 67 ], "assets/images/resized/0000/2296/2296v1-max-250x250.png" ]	 "assets/images/resized/0000/2296/2296v1-max-250x250.png" 	{ "$oid" : "52cdef7c4bab8bd67529811b" }
"TeamPages"		 [ [ 250, 77 ], "assets/images/resized/0001/9007/19007v1-max-250x250.png" ]	 "assets/images/resized/0001/9007/19007v1-max-250x250.png" 	{ "$oid" : "52cdef7c4bab8bd67529811c" }
"RedLasso"		 [ [ 205, 75 ], "assets/images/resized/0001/8499/18499v1-max-250x250.png" ]	 "assets/images/resized/0001/8499/18499v1-max-250x250.png" 	{ "$oid" : "52cdef7c4bab8bd67529811d" }
"Fotki"		 [ [ 250, 92 ], "assets/images/resized/0000/2299/2299v3-max-250x250.png" ]	 "assets/images/resized/0000/2299/2299v3-max-250x250.png" 	{ "$oid" : "52cdef7c4bab8bd67529811e" }
"YouOS"		 [ [ 250, 187 ], "assets/images/resized/0000/2305/2305v3-max-250x250.jpg" ]	 "assets/images/resized/0000/2305/2305v3-max-250x250.jpg" 	{ "$oid" : "52cdef7c4bab8bd67529811f" }
"YouLicense"		 [ [ 200, 59 ], "assets/images/resized/0000/2314/2314v1-max-250x250.png" ]	 "assets/images/resized/0000/2314/2314v1-max-250x250.png" 	{ "$oid" : "52cdef7c4bab8bd675298120" }
"Sendori"	null	 [ [ 250, 56 ], "assets/images/resized/0002/6950/26950v6-max-250x250.jpg" ]	 "assets/images/resized/0002/6950/26950v6-max-250x250.jpg" 	{ "$oid" : "52cdef7c4bab8bd675298121" }
"eToro"		 [ [ 250, 114 ], "assets/images/resized/0000/2344/2344v9-max-250x250.png" ]	 "assets/images/resized/0000/2344/2344v9-max-250x250.png" 	{ "$oid" : "52cdef7c4bab8bd675298122" }
"AllofMe"		 [ [ 190, 80 ], "assets/images/resized/0000/2350/2350v1-max-250x250.png" ]	 "assets/images/resized/0000/2350/2350v1-max-250x250.png" 	{ "$oid" : "52cdef7c4bab8bd675298123" }
"Adhysteria"		 [ [ 250, 100 ], "assets/images/resized/0000/2353/2353v1-max-250x250.jpg" ]	 "assets/images/resized/0000/2353/2353v1-max-250x250.jpg" 	{ "$oid" : "52cdef7c4bab8bd675298124" }
"SeeToo"		 [ [ 217, 50 ], "assets/images/resized/0000/2356/2356v5-max-250x250.png" ]	 "assets/images/resized/0000/2356/2356v5-max-250x250.png" 	{ "$oid" : "52cdef7c4bab8bd675298125" }
"Paltalk"		 [ [ 250, 107 ], "assets/images/resized/0007/0542/70542v1-max-250x250.jpg" ]	 "assets/images/resized/0007/0542/70542v1-max-250x250.jpg" 	{ "$oid" : "52cdef7c4bab8bd675298126" }
"Seeqpod"	null	 [ [ 250, 149 ], "assets/images/resized/0000/2362/2362v8-max-250x250.png" ]	 "assets/images/resized/0000/2362/2362v8-max-250x250.png" 	{ "$oid" : "52cdef7c4bab8bd675298127" }
"AddLiveVoice"		 [ [ 136, 76 ], "assets/images/resized/0000/2368/2368v1-max-250x250.jpg" ]	 "assets/images/resized/0000/2368/2368v1-max-250x250.jpg" 	{ "$oid" : "52cdef7c4bab8bd675298128" }
"Songza"	null	 [ [ 200, 78 ], "assets/images/resized/0000/2371/2371v2-max-250x250.png" ]	 "assets/images/resized/0000/2371/2371v2-max-250x250.png" 	{ "$oid" : "52cdef7c4bab8bd675298129" }
"SkreemR Search"				{ "$oid" : "52cdef7c4bab8bd67529812a" }
"MyPublisher"	null	 [ [ 189, 103 ], "assets/images/resized/0002/0653/20653v2-max-250x250.jpg" ]	 "assets/images/resized/0002/0653/20653v2-max-250x250.jpg" 	{ "$oid" : "52cdef7c4bab8bd67529812b" }
"CollegeFanz"		 [ [ 250, 48 ], "assets/images/resized/0002/2373/22373v1-max-250x250.png" ]	 "assets/images/resized/0002/2373/22373v1-max-250x250.png" 	{ "$oid" : "52cdef7c4bab8bd67529812c" }
"Doodlekit"		 [ [ 250, 48 ], "assets/images/resized/0000/2407/2407v4-max-250x250.png" ]	 "assets/images/resized/0000/2407/2407v4-max-250x250.png" 	{ "$oid" : "52cdef7c4bab8bd67529812d" }
"Yodle"		 [ [ 200, 200 ], "assets/images/resized/0001/7906/17906v5-max-250x250.png" ]	 "assets/images/resized/0001/7906/17906v5-max-250x250.png" 	{ "$oid" : "52cdef7c4bab8bd67529812e" }
"Qwaq"		 [ [ 60, 79 ], "assets/images/resized/0000/2413/2413v1-max-250x250.png" ]	 "assets/images/resized/0000/2413/2413v1-max-250x250.png" 	{ "$oid" : "52cdef7c4bab8bd67529812f" }
"Motionbox"	null			{ "$oid" : "52cdef7c4bab8bd675298130" }
"Snapvine"	10000000	 [ [ 155, 65 ], "assets/images/resized/0000/2419/2419v1-max-250x250.png" ]	 "assets/images/resized/0000/2419/2419v1-max-250x250.png" 	{ "$oid" : "52cdef7c4bab8bd675298131" }
"Deezer"		 [ [ 250, 77 ], "assets/images/resized/0000/2422/2422v11-max-250x250.jpg" ]	 "assets/images/resized/0000/2422/2422v11-max-250x250.jpg" 	{ "$oid" : "52cdef7c4bab8bd675298132" }
"italki"		 [ [ 165, 65 ], "assets/images/resized/0000/2425/2425v4-max-250x250.png" ]	 "assets/images/resized/0000/2425/2425v4-max-250x250.png" 	{ "$oid" : "52cdef7c4bab8bd675298133" }
"betNOW"		 [ [ 200, 44 ], "assets/images/resized/0000/3100/3100v1-max-250x250.png" ]	 "assets/images/resized/0000/3100/3100v1-max-250x250.png" 	{ "$oid" : "52cdef7c4bab8bd675298134" }
"eyeOS"		 [ [ 163, 49 ], "assets/images/resized/0000/2437/2437v4-max-250x250.png" ]	 "assets/images/resized/0000/2437/2437v4-max-250x250.png" 	{ "$oid" : "52cdef7c4bab8bd675298135" }
"Desktoptwo"		 [ [ 200, 57 ], "assets/images/resized/0000/2440/2440v1-max-250x250.png" ]	 "assets/images/resized/0000/2440/2440v1-max-250x250.png" 	{ "$oid" : "52cdef7c4bab8bd675298136" }
"Jott"	null	 [ [ 250, 124 ], "assets/images/resized/0000/2443/2443v2-max-250x250.jpg" ]	 "assets/images/resized/0000/2443/2443v2-max-250x250.jpg" 	{ "$oid" : "52cdef7c4bab8bd675298137" }
"MyNeighborhood"		 [ [ 250, 84 ], "assets/images/resized/0000/2446/2446v1-max-250x250.png" ]	 "assets/images/resized/0000/2446/2446v1-max-250x250.png" 	{ "$oid" : "52cdef7c4bab8bd675298138" }
"divorce360"		 [ [ 200, 180 ], "assets/images/resized/0000/2449/2449v1-max-250x250.png" ]	 "assets/images/resized/0000/2449/2449v1-max-250x250.png" 	{ "$oid" : "52cdef7c4bab8bd675298139" }
"HubSpot"		 [ [ 250, 95 ], "assets/images/resized/0001/3641/13641v3-max-250x250.png" ]	 "assets/images/resized/0001/3641/13641v3-max-250x250.png" 	{ "$oid" : "52cdef7c4bab8bd67529813a" }
"Kewego"	null	 [ [ 250, 115 ], "assets/images/resized/0002/0655/20655v8-max-250x250.png" ]	 "assets/images/resized/0002/0655/20655v8-max-250x250.png" 	{ "$oid" : "52cdef7c4bab8bd67529813b" }
"Utterz"		 [ [ 79, 21 ], "assets/images/resized/0001/7593/17593v3-max-250x250.png" ]	 "assets/images/resized/0001/7593/17593v3-max-250x250.png" 	{ "$oid" : "52cdef7c4bab8bd67529813c" }
"OpTrip"		 [ [ 155, 80 ], "assets/images/resized/0002/0663/20663v2-max-250x250.jpg" ]	 "assets/images/resized/0002/0663/20663v2-max-250x250.jpg" 	{ "$oid" : "52cdef7c4bab8bd67529813d" }
"Xindesk"		 [ [ 200, 42 ], "assets/images/resized/0000/2455/2455v1-max-250x250.png" ]	 "assets/images/resized/0000/2455/2455v1-max-250x250.png" 	{ "$oid" : "52cdef7c4bab8bd67529813e" }
"Vidyo"		 [ [ 250, 91 ], "assets/images/resized/0002/0666/20666v1-max-250x250.png" ]	 "assets/images/resized/0002/0666/20666v1-max-250x250.png" 	{ "$oid" : "52cdef7c4bab8bd67529813f" }
"WeGame"	null	 [ [ 203, 250 ], "assets/images/resized/0001/0959/10959v3-max-250x250.jpg" ]	 "assets/images/resized/0001/0959/10959v3-max-250x250.jpg" 	{ "$oid" : "52cdef7c4bab8bd675298140" }
"Fraud Sciences"	169000000	 [ [ 199, 51 ], "assets/images/resized/0002/7100/27100v1-max-250x250.png" ]	 "assets/images/resized/0002/7100/27100v1-max-250x250.png" 	{ "$oid" : "52cdef7c4bab8bd675298141" }
"Intronis"		 [ [ 234, 78 ], "assets/images/resized/0001/9199/19199v1-max-250x250.png" ]	 "assets/images/resized/0001/9199/19199v1-max-250x250.png" 	{ "$oid" : "52cdef7c4bab8bd675298142" }
"IRSeeK"		 [ [ 200, 44 ], "assets/images/resized/0000/2458/2458v1-max-250x250.png" ]	 "assets/images/resized/0000/2458/2458v1-max-250x250.png" 	{ "$oid" : "52cdef7c4bab8bd675298143" }
"CrossLoop"		 [ [ 203, 46 ], "assets/images/resized/0000/2461/2461v1-max-250x250.png" ]	 "assets/images/resized/0000/2461/2461v1-max-250x250.png" 	{ "$oid" : "52cdef7c4bab8bd675298144" }
"TringMe"		 [ [ 138, 38 ], "assets/images/resized/0000/2470/2470v1-max-250x250.png" ]	 "assets/images/resized/0000/2470/2470v1-max-250x250.png" 	{ "$oid" : "52cdef7c4bab8bd675298145" }
"SocialPicks"	null	 [ [ 200, 41 ], "assets/images/resized/0000/2479/2479v1-max-250x250.png" ]	 "assets/images/resized/0000/2479/2479v1-max-250x250.png" 	{ "$oid" : "52cdef7c4bab8bd675298146" }
"iMemories"		 [ [ 73, 73 ], "assets/images/resized/0024/9113/249113v1-max-250x250.png" ]	 "assets/images/resized/0024/9113/249113v1-max-250x250.png" 	{ "$oid" : "52cdef7c4bab8bd675298147" }
"eventsbot"		 [ [ 215, 55 ], "assets/images/resized/0000/2500/2500v1-max-250x250.png" ]	 "assets/images/resized/0000/2500/2500v1-max-250x250.png" 	{ "$oid" : "52cdef7c4bab8bd675298148" }
"Criticker"		 [ [ 250, 52 ], "assets/images/resized/0000/2503/2503v1-max-250x250.jpg" ]	 "assets/images/resized/0000/2503/2503v1-max-250x250.jpg" 	{ "$oid" : "52cdef7c4bab8bd675298149" }
"Dapper"	55000000	 [ [ 200, 53 ], "assets/images/resized/0000/2506/2506v1-max-250x250.png" ]	 "assets/images/resized/0000/2506/2506v1-max-250x250.png" 	{ "$oid" : "52cdef7c4bab8bd67529814a" }
"Trezr"		 [ [ 200, 55 ], "assets/images/resized/0000/2509/2509v1-max-250x250.png" ]	 "assets/images/resized/0000/2509/2509v1-max-250x250.png" 	{ "$oid" : "52cdef7c4bab8bd67529814b" }
"expensr"	null	 [ [ 200, 30 ], "assets/images/resized/0000/2518/2518v1-max-250x250.png" ]	 "assets/images/resized/0000/2518/2518v1-max-250x250.png" 	{ "$oid" : "52cdef7c4bab8bd67529814c" }
"ClickTale"		 [ [ 250, 54 ], "assets/images/resized/0000/2521/2521v3-max-250x250.jpg" ]	 "assets/images/resized/0000/2521/2521v3-max-250x250.jpg" 	{ "$oid" : "52cdef7c4bab8bd67529814d" }
"Twipster"		 [ [ 250, 66 ], "assets/images/resized/0000/2527/2527v1-max-250x250.png" ]	 "assets/images/resized/0000/2527/2527v1-max-250x250.png" 	{ "$oid" : "52cdef7c4bab8bd67529814e" }
